isoform_ID,miRNA_ID,n_pos_nt,n_total_nt,pos_ratio
"chr7|2437804,2439193,2443623|2437920,2439330,2443746|+",hsa-miR-6797-5p,34,379,0.08970976253298153
"chr7|2442547,2443623|2442774,2443746|+",hsa-miR-6797-5p,34,352,0.09659090909090909
"chr7|24804315,24806776,24809807|24804437,24806902,24809951|-",hsa-miR-6865-5p,30,395,0.0759493670886076
"chr7|26192495,26193251,26195847,26196401,26196557,26196807,26197315,26197622|26192577,26193373,26195909,26196481,26196658,26197017,26197461,26197732|-",hsa-miR-6509-3p,32,921,0.03474484256243214
"chr7|26192495,26193251,26195847,26196401,26196557,26196807,26197315,26197622|26192577,26193373,26195909,26196481,26196658,26197017,26197461,26197732|-",hsa-miR-6792-3p,32,921,0.03474484256243214
"chr7|26192495,26193251,26195847,26196401,26196557,26196807,26197315,26197622|26192577,26193373,26195909,26196481,26196658,26197017,26197461,26197732|-",hsa-miR-7152-3p,29,921,0.031487513572204126
"chr7|26192495,26193251,26197686|26192577,26193313,26197732|-",hsa-miR-6792-3p,32,193,0.16580310880829016
"chr7|26195847,26196401,26196557,26196807,26197315,26197622|26195909,26196481,26196658,26197017,26197461,26197732|-",hsa-miR-6509-3p,32,715,0.044755244755244755
"chr7|26195847,26196401,26196557,26196807,26197315,26197622|26195909,26196481,26196658,26197017,26197461,26197732|-",hsa-miR-7152-3p,29,715,0.04055944055944056
"chr7|26195847,26196401,26196557,26196807|26195909,26196481,26196658,26197017|-",hsa-miR-6509-3p,32,457,0.0700218818380744
"chr7|26195847,26196401,26196557,26196807|26195909,26196481,26196658,26197017|-",hsa-miR-7152-3p,29,457,0.06345733041575492
"chr7|26196401,26196557,26196807,26197315,26197622|26196481,26196658,26197017,26197461,26197732|-",hsa-miR-6509-3p,32,652,0.049079754601226995
"chr7|26196401,26197377,26197622|26196444,26197461,26197732|-",hsa-miR-7152-3p,29,240,0.12083333333333333
"chr7|26684736,26690285,26725428,26725923,26726882,26738795,26739887,26844030,26854137,26854785|26684848,26690362,26725565,26725986,26727006,26738878,26739964,26844137,26854162,26854890|-",hsa-miR-30c-2-3p,33,920,0.035869565217391305
"chr7|26684736,26690285,26725428,26725923,26726882|26684848,26690362,26725565,26725986,26727006|-",hsa-miR-30c-2-3p,33,518,0.0637065637065637
"chr7|26725428,26725923,26726882|26725565,26725986,26727006|-",hsa-miR-30c-2-3p,33,327,0.10091743119266056
"chr7|30323642,30350761,30355728|30323737,30350837,30355833|+",hsa-miR-92a-3p,31,279,0.1111111111111111
"chr7|30323642,30355728,30362377,30366035|30323737,30355833,30362456,30366295|+",hsa-miR-92a-3p,31,543,0.0570902394106814
"chr7|30323642,30355728,30366263|30323737,30355819,30366295|+",hsa-miR-92a-3p,31,221,0.14027149321266968
"chr7|30355728,30362377,30366035|30355833,30362456,30366295|+",hsa-miR-92a-3p,31,447,0.06935123042505593
"chr7|30550636,30552100,30561466|30550781,30552179,30562128|-",hsa-miR-5582-5p,31,889,0.03487064116985377
"chr7|30550636,30552100,30561466|30550781,30552179,30562128|-",hsa-miR-6796-5p,35,889,0.03937007874015748
"chr7|30550636,30552100,30561466|30550781,30552179,30562128|-",hsa-miR-6809-3p,29,889,0.03262092238470191
"chr7|30550636,30561466|30550781,30562128|-",hsa-miR-3135b,28,809,0.034610630407911
"chr7|30550636,30561466|30550781,30562128|-",hsa-miR-4753-3p,31,809,0.038318912237330034
"chr7|30550636,30561466|30550781,30562128|-",hsa-miR-5582-5p,31,809,0.038318912237330034
"chr7|30550636,30561681|30550781,30562128|-",hsa-miR-3135b,28,594,0.04713804713804714
"chr7|30550636,30561681|30550781,30562128|-",hsa-miR-5582-5p,31,594,0.05218855218855219
"chr7|30550636,30561681|30550781,30562128|-",hsa-miR-6796-5p,35,594,0.058922558922558925
"chr7|30778432,30781977,30791351|30778551,30782076,30791574|+",hsa-miR-187-3p,30,444,0.06756756756756757
"chr7|30778432,30781977,30791351|30778551,30782076,30791574|+",hsa-miR-4466,27,444,0.060810810810810814
"chr7|30778432,30781977,30791351|30778551,30782076,30791574|+",hsa-miR-6744-3p,34,444,0.07657657657657657
"chr7|30778432,30791399|30778477,30791574|+",hsa-miR-6744-3p,34,222,0.15315315315315314
"chr7|32833008,32833275,32834731,32838414|32833164,32833472,32834919,32838666|+",hsa-miR-449b-5p,33,797,0.04140526976160602
"chr7|32833008,32833275,32834731,32838414|32833164,32833472,32834919,32838666|+",hsa-miR-6754-3p,33,797,0.04140526976160602
"chr7|32833008,32833275,32834731|32833164,32833472,32834919|+",hsa-miR-449b-5p,33,544,0.06066176470588235
"chr7|32833008,32833275,32834731|32833164,32833472,32834919|+",hsa-miR-6754-3p,33,544,0.06066176470588235
"chr7|32833008,32833295,32834731|32833164,32833472,32834919|+",hsa-miR-449b-5p,33,524,0.06297709923664122
chr7|32879435|32879942|-,hsa-miR-622,30,508,0.05905511811023622
chr7|32879435|32879942|-,hsa-miR-6882-3p,33,508,0.06496062992125984
"chr7|33336441,33340897,33344581,33349068,33351219,33357855,33367767|33336622,33340973,33344634,33349170,33351323,33357995,33367862|+",hsa-miR-4646-5p,29,758,0.03825857519788918
"chr7|33336441,33340897,33344581,33349068,33351219,33357855,33367767|33336622,33340973,33344634,33349170,33351323,33357995,33367862|+",hsa-miR-7851-3p,34,758,0.044854881266490766
"chr7|33344581,33349068,33351219,33357855,33367767,33383666,33387992|33344634,33349170,33351323,33357995,33367862,33383838,33388144|+",hsa-miR-4646-5p,29,825,0.03515151515151515
"chr7|33344581,33349068,33351219,33357855,33367767,33383666,33387992|33344634,33349170,33351323,33357995,33367862,33383838,33388144|+",hsa-miR-7851-3p,34,825,0.041212121212121214
"chr7|33349068,33351219,33352859,33357855,33367767,33383666,33387992,33436676|33349170,33351323,33352873,33357995,33367862,33383838,33388144,33436800|+",hsa-miR-4646-5p,29,911,0.031833150384193196
"chr7|33349068,33351219,33352859,33357855,33367767,33383666,33387992|33349170,33351323,33352873,33357995,33367862,33383838,33388144|+",hsa-miR-4646-5p,29,786,0.03689567430025445
"chr7|33349068,33351219,33352859,33357855,33367767,33383666,33387992|33349170,33351323,33352873,33357995,33367862,33383838,33388144|+",hsa-miR-7851-3p,34,786,0.043256997455470736
"chr7|33349068,33351219,33352859,33357855,33367767|33349170,33351323,33352873,33357995,33367862|+",hsa-miR-4646-5p,29,460,0.06304347826086956
"chr7|33349068,33351219,33357855,33365564,33367767|33349170,33351323,33357995,33365678,33367862|+",hsa-miR-4646-5p,29,560,0.05178571428571429
"chr7|33349068,33351219,33357855,33367767,33383666,33387992,33390237|33349170,33351323,33357995,33367862,33383838,33388144,33390310|+",hsa-miR-4646-5p,29,845,0.03431952662721893
"chr7|33349068,33351219,33357855,33367767,33383666,33387992,33390237|33349170,33351323,33357995,33367862,33383838,33388144,33390310|+",hsa-miR-7851-3p,34,845,0.040236686390532544
"chr7|33349068,33351219,33357855,33367767,33383666,33387992,33505463|33349170,33351323,33357995,33367862,33383838,33388144,33505645|+",hsa-miR-4646-5p,29,954,0.03039832285115304
"chr7|33349068,33351219,33357855,33367767,33383666,33387992,33505463|33349170,33351323,33357995,33367862,33383838,33388144,33505645|+",hsa-miR-6792-3p,31,954,0.03249475890985325
"chr7|33349068,33351219,33357855,33367767,33383666,33387992,33505463|33349170,33351323,33357995,33367862,33383838,33388144,33505645|+",hsa-miR-7851-3p,34,954,0.03563941299790356
"chr7|33349068,33351219,33357855,33367767,33383666,33387992|33349170,33351323,33357995,33367862,33383838,33388144|+",hsa-miR-4646-5p,29,771,0.03761348897535668
"chr7|33351027,33351219,33357855,33367767,33383666,33387992|33351105,33351323,33357995,33367862,33383838,33388144|+",hsa-miR-4646-5p,29,747,0.038821954484605084
"chr7|33351219,33357855,33367767,33383666,33387992|33351323,33357995,33367862,33383838,33388144|+",hsa-miR-4646-5p,29,668,0.04341317365269461
"chr7|33351219,33357855,33367767,33383666,33387992|33351323,33357995,33367862,33383838,33388144|+",hsa-miR-7851-3p,34,668,0.05089820359281437
"chr7|33352859,33357855,33367767,33383666,33387992|33352873,33357995,33367862,33383838,33388144|+",hsa-miR-4646-5p,29,578,0.050173010380622836
"chr7|33352859,33357855,33367767,33383666,33387992|33352873,33357995,33367862,33383838,33388144|+",hsa-miR-7851-3p,34,578,0.058823529411764705
"chr7|33357855,33367767,33383666,33387992,33390237|33357995,33367862,33383838,33388144,33390310|+",hsa-miR-7851-3p,34,637,0.05337519623233909
"chr7|33357855,33367767,33383666,33387992,33436676|33357995,33367862,33383838,33388144,33436800|+",hsa-miR-7851-3p,34,688,0.04941860465116279
"chr7|33357855,33367767,33383666,33387992,33505463,33533954|33357995,33367862,33383838,33388144,33505645,33534176|+",hsa-miR-4646-5p,29,969,0.029927760577915376
"chr7|33357855,33367767,33383666,33387992,33505463,33533954|33357995,33367862,33383838,33388144,33505645,33534176|+",hsa-miR-6792-3p,31,969,0.03199174406604747
"chr7|33357855,33367767,33383666,33387992,33505463,33533954|33357995,33367862,33383838,33388144,33505645,33534176|+",hsa-miR-7851-3p,34,969,0.03508771929824561
"chr7|33357855,33367767,33383666,33387992,33505463|33357995,33367862,33383838,33388144,33505645|+",hsa-miR-4646-5p,29,746,0.0388739946380697
"chr7|33357855,33367767,33383666,33387992|33357995,33367862,33383838,33388144|+",hsa-miR-4646-5p,29,563,0.05150976909413854
"chr7|33357855,33367767,33383666|33357995,33367862,33383838|+",hsa-miR-4646-5p,29,410,0.07073170731707316
"chr7|33357855,33367767,33383666|33357995,33367862,33383838|+",hsa-miR-7851-3p,34,410,0.08292682926829269
"chr7|33357855,33367767,33388078,33390237|33357995,33367840,33388144,33390310|+",hsa-miR-4646-5p,29,356,0.08146067415730338
"chr7|33357855,33367767,33388078,33390237|33357995,33367840,33388144,33390310|+",hsa-miR-7851-3p,34,356,0.09550561797752809
"chr7|33357855,33367767,33505592|33357995,33367840,33505645|+",hsa-miR-7851-3p,34,269,0.12639405204460966
"chr7|35863552,35872666,35873641,35879823|35863658,35872766,35873775,35879940|+",hsa-miR-6790-5p,35,461,0.07592190889370933
"chr7|35863552,35872666,35873641|35863658,35872766,35873775|+",hsa-miR-514a-5p,32,343,0.09329446064139942
"chr7|35879823,35882484,35883891,35885828|35879940,35882576,35883987,35885879|+",hsa-miR-3120-3p,31,360,0.08611111111111111
"chr7|35879823,35882484,35883891,35885828|35879940,35882576,35883987,35885879|+",hsa-miR-6747-3p,29,360,0.08055555555555556
"chr7|35879823,35882484,35883891,35885828|35879940,35882576,35883987,35885879|+",hsa-miR-6790-5p,35,360,0.09722222222222222
"chr7|36336154,36356902,36366916|36336297,36357590,36367069|-",hsa-miR-3158-3p,32,987,0.03242147922998987
"chr7|36336154,36356902,36366916|36336297,36357590,36367069|-",hsa-miR-6880-5p,31,987,0.031408308004052685
"chr7|36336154,36356902,36366916|36336297,36357590,36367069|-",hsa-miR-8083,29,987,0.029381965552178316
chr7|36356902|36357590|-,hsa-miR-6880-5p,31,689,0.04499274310595065
"chr7|37211386,37213335,37216645,37222615,37224879,37233095,37244356|37211517,37213457,37216695,37222693,37225030,37233194,37244391|-",hsa-miR-339-5p,32,673,0.0475482912332838
"chr7|37211386,37213335,37233158,37244356|37211517,37213457,37233194,37244391|-",hsa-miR-339-5p,32,328,0.0975609756097561
"chr7|38207447,38214357,38215028,38217025,38217188,38219565|38207729,38214434,38215105,38217078,38217305,38219660|+",hsa-miR-6796-5p,32,707,0.04526166902404526
"chr7|38789801,38795465,38796411,38796745|38789867,38795611,38796526,38796864|-",hsa-miR-3127-3p,32,450,0.07111111111111111
"chr7|38789801,38795465,38796745,38817817,38821203|38789867,38795611,38796864,38817882,38821265|-",hsa-miR-1231,28,463,0.06047516198704104
"chr7|38789801,38795465,38796745,38817817,38821203|38789867,38795611,38796864,38817882,38821265|-",hsa-miR-3127-3p,32,463,0.06911447084233262
"chr7|38789801,38795465,38796745,38817817,38821203|38789867,38795611,38796864,38817882,38821265|-",hsa-miR-7155-3p,28,463,0.06047516198704104
"chr7|39987599,39997494|39988258,39997664|+",hsa-miR-639,31,831,0.03730445246690734
"chr7|39987599,39997494|39988258,39997664|+",hsa-miR-6133,28,831,0.03369434416365824
"chr7|39987599,39997494|39988258,39997664|+",hsa-miR-6760-5p,32,831,0.03850782190132371
"chr7|39987599,40002005|39988028,40002031|+",hsa-miR-639,31,457,0.06783369803063458
"chr7|39987599,40002005|39988028,40002031|+",hsa-miR-4510,30,457,0.06564551422319474
"chr7|39987599,40002005|39988028,40002031|+",hsa-miR-6133,28,457,0.061269146608315096
"chr7|39987599,40002005|39988028,40002031|+",hsa-miR-6882-3p,32,457,0.0700218818380744
"chr7|39987599,40045983|39987900,40046025|+",hsa-miR-639,31,345,0.08985507246376812
"chr7|39987599,40045983|39987900,40046025|+",hsa-miR-6882-3p,32,345,0.0927536231884058
chr7|39987599|39988258|+,hsa-miR-639,31,660,0.04696969696969697
chr7|39987599|39988258|+,hsa-miR-6133,28,660,0.04242424242424243
chr7|39987599|39988258|+,hsa-miR-6760-5p,32,660,0.048484848484848485
"chr7|44392297,44404440,44413191|44392485,44404583,44413283|-",hsa-miR-214-5p,32,426,0.07511737089201878
"chr7|44392297,44404440,44413191|44392485,44404583,44413283|-",hsa-miR-508-5p,31,426,0.07276995305164319
"chr7|44404440,44425900,44427571|44404583,44426279,44427703|-",hsa-miR-508-5p,31,657,0.0471841704718417
"chr7|44404440,44425900,44427571|44404583,44426279,44427703|-",hsa-miR-3065-3p,33,657,0.0502283105022831
"chr7|44404440,44425986,44427571|44404464,44426153,44427703|-",hsa-miR-3065-3p,33,326,0.10122699386503067
"chr7|44425900,44427571|44426279,44427703|-",hsa-miR-3065-3p,33,513,0.06432748538011696
chr7|44484968|44485284|-,hsa-miR-320a-5p,32,317,0.10094637223974763
chr7|44484968|44485284|-,hsa-miR-365b-5p,30,317,0.0946372239747634
chr7|44484968|44485284|-,hsa-miR-4254,33,317,0.10410094637223975
chr7|44484968|44485284|-,hsa-miR-6878-3p,30,317,0.0946372239747634
"chr7|44624317,44645327,44647444|44624565,44645518,44647534|+",hsa-miR-24-3p,32,532,0.06015037593984962
"chr7|44624317,44645327,44647444|44624565,44645518,44647534|+",hsa-miR-939-5p,33,532,0.06203007518796992
"chr7|44624317,44645327,44647444|44624565,44645518,44647534|+",hsa-miR-5708,28,532,0.05263157894736842
"chr7|44645327,44647657|44645518,44647759|+",hsa-miR-939-5p,33,295,0.11186440677966102
"chr7|44645327,44647657|44645518,44647759|+",hsa-miR-1289,30,295,0.1016949152542373
"chr7|44645327,44647657|44645518,44647759|+",hsa-miR-5708,28,295,0.09491525423728814
"chr7|44645327,44647657|44645518,44647759|+",hsa-miR-6754-5p,32,295,0.10847457627118644
"chr7|44674411,44674713|44674557,44675268|+",hsa-miR-518f-3p,30,703,0.04267425320056899
"chr7|44674411,44674713|44674557,44675268|+",hsa-miR-518c-3p,29,703,0.041251778093883355
"chr7|44674411,44675145,44675970|44674557,44675268,44676149|+",hsa-miR-196b-5p,32,451,0.07095343680709534
"chr7|44674411,44675145,44675970|44674557,44675268,44676149|+",hsa-miR-518f-3p,30,451,0.06651884700665188
"chr7|44674411,44675145,44675970|44674557,44675268,44676149|+",hsa-miR-518c-3p,29,451,0.06430155210643015
"chr7|44674411,44675178,44675970,44681720|44674557,44675268,44676149,44681848|+",hsa-miR-518f-3p,30,547,0.054844606946983544
"chr7|44674411,44675178,44675970,44681720|44674557,44675268,44676149,44681848|+",hsa-miR-518c-3p,29,547,0.05301645338208409
"chr7|44674411,44675178,44675970,44681720|44674557,44675268,44676149,44681848|+",hsa-miR-6728-5p,33,547,0.0603290676416819
"chr7|47344755,47344924,47346187|47344838,47345038,47346356|-",hsa-miR-3620-5p,32,369,0.08672086720867209
"chr7|47344755,47344924,47346187|47344838,47345038,47346356|-",hsa-miR-4656,33,369,0.08943089430894309
"chr7|47344755,47344924,47346187|47344838,47345038,47346356|-",hsa-miR-6716-5p,29,369,0.07859078590785908
"chr7|47344755,47344924,47346187|47344838,47345038,47346356|-",hsa-miR-6829-5p,29,369,0.07859078590785908
"chr7|4740838,4754459,4755237,4756994|4741023,4754615,4755354,4757187|+",hsa-miR-370-5p,30,655,0.04580152671755725
"chr7|4740838,4754459,4755237,4756994|4741023,4754615,4755354,4757187|+",hsa-miR-1178-5p,27,655,0.04122137404580153
"chr7|4740838,4754459,4755237,4756994|4741023,4754615,4755354,4757187|+",hsa-miR-1228-5p,29,655,0.044274809160305344
"chr7|4740838,4754459,4755237,4756994|4741023,4754615,4755354,4757187|+",hsa-miR-1202,31,655,0.04732824427480916
"chr7|4740838,4754459,4755237,4756994|4741023,4754615,4755354,4757187|+",hsa-miR-3127-3p,32,655,0.04885496183206107
"chr7|4740838,4754459,4755237,4756994|4741023,4754615,4755354,4757187|+",hsa-miR-3191-3p,32,655,0.04885496183206107
"chr7|4740838,4754459,4755237,4756994|4741023,4754615,4755354,4757187|+",hsa-miR-6835-5p,29,655,0.044274809160305344
"chr7|4740838,4754459,4755237,4756994|4741023,4754615,4755354,4757187|+",hsa-miR-6846-3p,32,655,0.04885496183206107
"chr7|4740838,4754459,4755237,4756994|4741023,4754615,4755354,4757187|+",hsa-miR-6860,30,655,0.04580152671755725
"chr7|4740838,4754459,4755237,4756994|4741023,4754615,4755354,4757187|+",hsa-miR-6889-5p,32,655,0.04885496183206107
chr7|4740838|4741023|+,hsa-miR-149-3p,30,186,0.16129032258064516
chr7|4740838|4741023|+,hsa-miR-185-3p,31,186,0.16666666666666666
chr7|4740838|4741023|+,hsa-miR-3191-3p,32,186,0.17204301075268819
chr7|4740838|4741023|+,hsa-miR-6835-5p,29,186,0.15591397849462366
chr7|4740838|4741023|+,hsa-miR-6889-5p,32,186,0.17204301075268819
"chr7|47435282,47437263,47439487,47442003|47435404,47437313,47439658,47442055|-",hsa-miR-196b-5p,33,399,0.08270676691729323
"chr7|47435282,47437263,47439487,47442003|47435404,47437313,47439658,47442055|-",hsa-miR-3157-5p,32,399,0.08020050125313283
"chr7|47435282,47437263,47439487,47442003|47435404,47437313,47439658,47442055|-",hsa-miR-6501-3p,33,399,0.08270676691729323
"chr7|47435282,47439518,47442003|47435332,47439658,47442055|-",hsa-miR-6501-3p,33,245,0.1346938775510204
