isoform_ID,miRNA_ID,length,n_segments
"chr14|24266430,24266776,24267660,24267866,24268110,24268369,24268514|24266517,24266889,24267776,24267958,24268198,24268420,24268619|-",hsa-miR-6836-5p,659,1
"chr1|32161947,32162361,32163235,32166105,32167169|32162046,32162524,32163313,32166230,32167296|+",hsa-miR-660-3p,597,1
"chr2|229802252,229803571,229803999,229805730,229807708|229802459,229803689,229804227,229805802,229807864|-",hsa-miR-10394-5p,786,1
"chr3|139459931,139460559|139460133,139460687|+",hsa-miR-4743-3p,332,1
"chr17|62576709,62578477,62580111|62576775,62578574,62580192|+",hsa-miR-5193,247,1
"chr22|28699838,28710006,28711909,28724977,28725243,28730420,28734403|28699937,28710059,28712017,28725124,28725367,28730548,28734727|-",hsa-miR-28-5p,990,1
"chr17|45475100,45477900,45482437|45475726,45478147,45482525|-",hsa-miR-378f,964,1
"chr2|54973138,54973563,54973821,54974695,54982515,54987491|54973198,54973621,54973867,54974764,54982653,54987698|-",hsa-miR-345-3p,584,1
"chr1|220579354,220581065,220598331,220599798,220604067,220615939,220618310,220618636|220579557,220581118,220598379,220599863,220604137,220615995,220618546,220618755|+",hsa-miR-181d-3p,858,1
"chr2|32597751,32599739,32611534|32597968,32599783,32611582|+",hsa-miR-1287-5p,312,1
"chr5|65988635,65992710,65994747|65988682,65992907,65994864|+",hsa-miR-5195-3p,364,1
"chr4|24554725,24556251,24570654|24554943,24556410,24570847|-",hsa-miR-3940-5p,573,1
"chr9|83677727,83678441,83683017|83677961,83678574,83683066|-",hsa-miR-9851-5p,419,1
"chr19|19465345,19474033|19465614,19474118|+",hsa-miR-6511a-3p,356,1
"chr3|170171373,170172557,170178773|170171450,170172712,170178938|-",hsa-miR-128-2-5p,400,1
"chr10|69483691,69485141|69483876,69485215|+",hsa-miR-4717-5p,261,1
"chr16|4650365,4651963,4652678,4657246|4650483,4652051,4652824,4657363|+",hsa-miR-4472,473,1
"chr22|40868999,40881770,40886313,40907587,40909122|40869115,40882177,40886515,40907649,40909235|+",hsa-miR-4298,905,1
"chr17|27303367,27304780|27303635,27304911|+",hsa-miR-6874-5p,401,1
"chr7|66450071,66453441,66573385,66576755|66450236,66453629,66573550,66576932|-",hsa-miR-4778-3p,699,1
"chr1|26760856,26761384,26762152,26762973|26761096,26761473,26762319,26763285|+",hsa-miR-4690-5p,812,1
chr19|13025021|13025552|+,hsa-miR-4474-3p,532,1
"chr1|32779382,32780085,32781048|32779523,32780278,32781145|-",hsa-miR-3679-3p,434,1
"chr12|6570869,6573074|6571032,6573269|-",hsa-miR-637,360,1
"chr3|172247533,172251260,172285926,172295363,172298728,172307363,172310828|172247776,172251541,172285984,172295514,172298787,172307501,172310881|+",hsa-miR-6127,990,1
"chr21|36754180,36756542,36759727,36765012,36767218|36754417,36756755,36759841,36765172,36767285|-",hsa-miR-3150a-5p,796,1
"chr16|87342877,87343598,87347174,87360295|87342951,87343765,87347250,87360366|-",hsa-miR-3085-3p,392,1
"chr6|7295392,7297923,7298747,7301553|7295485,7298001,7298791,7301572|-",hsa-miR-10523-5p,238,1
"chr9|123065348,123070350,123071412,123073552,123074285,123076245,123076634|123065461,123070424,123071501,123073677,123074428,123076286,123076762|+",hsa-miR-195-5p,720,1
"chr20|49151582,49153933,49165997|49151747,49154071,49166285|-",hsa-miR-4648,594,1
"chr17|73235476,73236756|73235502,73236995|+",hsa-miR-4722-3p,267,1
"chr16|19527867,19532416|19528022,19532544|+",hsa-miR-6878-5p,285,1
"chr16|71669275,71672262,71676447,71678755,71679389,71681751|71669370,71672322,71676649,71678985,71679535,71681905|-",hsa-miR-6888-5p,893,1
"chr8|129846804,129849243,129850835,129852162,129854266,129855611,129862229,129871375|129846874,129849369,129850914,129852278,129854343,129855747,129862334,129871496|-",hsa-miR-4686,838,1
"chr1|245858496,245863799,245915530,245929893|245858670,245863886,245915586,245929937|-",hsa-miR-4712-5p,365,1
"chr1|155717006,155721517,155725382,155725927|155717128,155721618,155725490,155726019|+",hsa-miR-615-3p,427,1
"chr16|89892193,89893728,89895038,89895990,89898557,89898767,89900635|89892275,89893858,89895137,89896083,89898649,89898887,89900794|+",hsa-miR-1224-3p,782,1
"chr3|170171373,170172557,170178773|170171450,170172712,170178938|-",hsa-miR-6856-5p,400,1
"chr3|47675475,47676629,47678198,47680437,47686049|47675588,47676782,47678311,47680508,47686170|-",hsa-miR-7854-3p,576,1
"chr14|69453241,69454812,69455732,69458363,69468308|69453309,69454897,69455866,69458729,69468466|+",hsa-miR-6869-5p,816,1
"chr1|100058666,100059878,100061835|100058728,100060005,100061949|+",hsa-miR-3663-3p,306,1
"chr21|25954590,25955627,25975070,25975954,25982344|25954689,25955755,25975228,25976028,25982477|-",hsa-miR-6762-3p,597,1
"chr1|93154656,93156300,93158815,93160129|93154888,93156483,93158885,93160226|-",hsa-miR-6730-3p,586,1
"chr4|107682015,107687039,107693771|107682133,107687177,107694006|-",hsa-miR-4691-5p,494,1
"chr20|34470048,34471444,34477772,34479630,34480599,34481066,34489266,34489822,34492501|34470120,34471515,34477860,34479789,34480732,34481206,34489386,34489926,34492597|+",hsa-miR-4435,992,1
"chr19|34430576,34431861,34433348,34434868,34438645,34443844|34430659,34431931,34433412,34434968,34438766,34443911|+",hsa-miR-6859-5p,511,1
"chr11|59642880,59647754|59643035,59647913|-",hsa-miR-3064-5p,316,1
"chr8|38128291,38128758|38128458,38128951|+",hsa-miR-6886-3p,362,1
"chr16|69260050,69270143,69284048|69260260,69270285,69284244|+",hsa-miR-660-3p,551,1
"chr8|99817540,99818451,99818713,99819412,99819921|99817803,99818534,99818888,99819582,99820122|+",hsa-miR-3161,897,1
"chr1|25351626,25352882|25351693,25352974|+",hsa-miR-6837-3p,161,1
"chr1|31028796,31059204|31028864,31059577|-",hsa-miR-6829-3p,443,1
"chr3|183086693,183090936,183092409|183086788,183091031,183092545|-",hsa-miR-3692-5p,329,1
"chr14|58215205,58219694,58223622,58223783|58215284,58219729,58223701,58223856|+",hsa-miR-6803-5p,270,1
"chr11|6519600,6519965,6520238|6519854,6520102,6520289|+",hsa-miR-3945,445,1
"chr8|86484872,86486484,86488552,86506995|86484961,86486643,86488639,86507112|-",hsa-miR-4663,456,1
"chr17|38364752,38365308,38366287|38364856,38365409,38366417|+",hsa-miR-11181-3p,338,1
"chr12|111470108,111470558,111485265,111485713,111486761|111470240,111470742,111485331,111485865,111486824|-",hsa-miR-5088-5p,602,1
chr17|45475100|45475726|-,hsa-miR-3127-5p,627,1
"chr1|24660719,24661310|24660799,24661396|+",hsa-miR-5003-3p,168,1
"chr7|66573385,66576755|66573550,66576929|-",hsa-miR-6744-3p,341,1
"chr6|57919784,57924417,57926426,57930104|57919919,57924591,57926510,57930291|-",hsa-miR-1207-3p,584,1
"chr1|30968354,30974651,30980062,30981312|30968492,30974802,30980163,30981405|-",hsa-miR-4483,487,1
"chr10|34516979,34543928,34545201,34696318|34517159,34544105,34545288,34696419|-",hsa-miR-1288-5p,549,1
"chr10|1072116,1077907,1080011,1080412,1084403,1086286,1093452,1096170|1072293,1078003,1080106,1080476,1084538,1086357,1093496,1096246|+",hsa-miR-12119,766,1
chr22|40881770|40882177|+,hsa-miR-6796-5p,408,1
"chr3|49056862,49057851|49057176,49057890|-",hsa-miR-6784-5p,355,1
"chr4|150761783,150798081,150828511,150831817|150761847,150798128,150828621,150831976|-",hsa-miR-2114-5p,384,1
"chr18|51054781,51058125,51058340,51059866,51065423,51067019|51054993,51058244,51058456,51059916,51065606,51067187|+",hsa-miR-3196,854,1
"chr21|10462836,10464862,10473028|10463007,10464976,10473729|+",hsa-miR-4727-3p,989,1
"chr1|211391616,211391827,211396767,211426211|211391697,211391976,211396831,211426283|+",hsa-miR-1250-5p,370,1
"chr2|25576838,25580721,25596086,25607236,25628167|25577004,25580826,25596240,25607321,25628384|-",hsa-miR-6858-5p,732,1
"chr17|67114324,67120405,67122970,67123963|67114403,67120612,67123160,67124014|-",hsa-miR-10226,531,1
"chr2|32509738,32510526,32512933|32509994,32510634,32513154|+",hsa-miR-4433a-3p,588,1
"chr13|19759323,19772242,19782386|19759418,19772543,19782791|-",hsa-miR-4443,804,1
"chr19|19474033,19492306,19492581|19474167,19492438,19492712|+",hsa-miR-662,400,1
"chr3|122449574,122451534,122451976,122453870,122461224,122463942,122467322,122496437|122449737,122451633,122452064,122454001,122461318,122464041,122467429,122496570|-",hsa-miR-6830-3p,922,1
"chr5|91374114,91374922,91375511,91376621,91378694|91374276,91375178,91375613,91376768,91378775|-",hsa-miR-6812-5p,753,1
"chr6|1959867,1960774,2002234|1959971,1960966,2002290|-",hsa-miR-4655-5p,355,1
chr20|63898777|63899632|+,hsa-miR-1914-3p,856,1
"chr17|63073943,63200747|63073988,63200957|+",hsa-miR-6756-5p,257,1
"chr17|37243371,37245172,37246826|37243418,37245214,37246976|-",hsa-miR-617,242,1
"chrY|13335563,13359861,13360430,13366267,13369256|13335938,13359986,13360528,13366393,13369349|-",hsa-miR-4304,822,1
"chr2|169630774,169631599,169631766,169633160|169630987,169631647,169631933,169633247|+",hsa-miR-6832-3p,519,1
"chr14|45401092,45403354,45405516,45417565,45418218,45509145,45567997,45568526|45401152,45403394,45405635,45417648,45418340,45509266,45568095,45568583|+",hsa-miR-1273h-5p,708,1
"chr8|73668981,73673107,73688654,73709032|73669110,73673242,73688813,73709162|-",hsa-miR-103a-1-5p,557,1
"chr5|78388837,78415520,78416541,78418775,78421801,78449933,78459245|78388914,78415618,78416649,78418903,78421960,78450034,78459362|+",hsa-miR-544b,795,1
"chr12|56604217,56604585,56605073|56604291,56604799,56605327|-",hsa-miR-12122,545,1
chr22|29286923|29287134|+,hsa-miR-4651,212,1
"chr5|179705679,179706258|179705852,179706331|+",hsa-miR-6088,248,1
"chr21|36754180,36756542,36759727,36765012,36767218|36754417,36756755,36759841,36765172,36767285|-",hsa-miR-4632-3p,796,1
"chr12|48939655,48939997,48940948|48939779,48940107,48941188|-",hsa-miR-3190-5p,477,1
"chr1|162576777,162579428,162581287|162576981,162579603,162581459|+",hsa-miR-6781-3p,554,1
"chr5|128464724,128465948|128464921,128466123|-",hsa-miR-6132,374,1
"chr3|47661294,47662334,47670658,47675475,47676629,47678198|47661455,47662592,47670717,47675588,47676782,47678311|-",hsa-miR-3197,863,1
"chr9|33328581,33332472,33338510,33342746,33344069,33347038|33328678,33332502,33338589,33342854,33344188,33347117|+",hsa-miR-6126,518,1
"chr5|80767933,80768835,80775694,80778720|80768120,80769003,80775758,80778836|+",hsa-miR-378a-3p,539,1
"chr15|59084129,59085659|59084254,59085785|+",hsa-miR-3183,253,1
"chr16|71631647,71637877|71631788,71638151|-",hsa-miR-6778-3p,417,1
"chr11|47476846,47477297,47478877,47482695|47476956,47477425,47478952,47482856|-",hsa-miR-10394-5p,478,1
"chr12|132851618,132853431,132856468,132857401,132859068,132861467|132851734,132853573,132856630,132857559,132859227,132861634|-",hsa-miR-6837-3p,910,1
"chr1|243683197,243683854,243695591|243683310,243683944,243695716|-",hsa-miR-6734-5p,331,1
"chr1|29096155,29097807|29096604,29097935|+",hsa-miR-6887-3p,579,1
"chr2|32377588,32380153,32388750,32392039,32395511|32377769,32380290,32388943,32392150,32395593|+",hsa-miR-761,709,1
"chr9|77794463,77797520,77815616,77922161,77952326|77794592,77797648,77815770,77922345,77952431|-",hsa-miR-1178-5p,705,1
"chr16|4822875,4823821,4831979,4843504|4822931,4823907,4832200,4843602|-",hsa-miR-877-3p,465,1
"chr8|38825308,38827168,38831125|38825368,38827288,38831177|+",hsa-miR-96-5p,235,1
"chr1|153665220,153665663,153667555,153668000,153668453|153665336,153665728,153667657,153668077,153668557|-",hsa-miR-4733-3p,469,1
"chr3|129838898,129880444|129838937,129880562|-",hsa-miR-3689b-3p,159,1
"chr22|40868999,40881770,40886313,40907587,40909122|40869115,40882177,40886515,40907649,40909235|+",hsa-miR-6796-5p,905,1
"chr13|99238427,99243832,99244515|99238554,99243951,99244624|+",hsa-miR-4667-5p,358,1
"chr14|73955451,73955805,73958147,73958971,73959162,73959415|73955509,73955928,73958277,73959078,73959224,73959522|+",hsa-miR-5093,593,1
"chr17|44154556,44154749,44155286|44154664,44154938,44155411|+",hsa-miR-6780b-5p,425,1
"chr2|227487617,227491547,227519948,227523763,227524762|227487680,227491640,227520063,227523925,227524915|+",hsa-miR-103a-1-5p,591,1
"chr7|127807484,127844324,127887902,127904747|127807573,127844424,127888012,127904819|+",hsa-miR-1587,375,1
"chr5|138415132,138417483,138418953|138415239,138417610,138419232|+",hsa-miR-658,516,1
"chr18|26032399,26035005,26035831,26038555,26039289,26052624,26057589|26032532,26035127,26035923,26038659,26039456,26052845,26057742|-",hsa-miR-7847-3p,999,1
"chr9|95107066,95111205,95111463|95107269,95111345,95111637|-",hsa-miR-10394-5p,520,1
"chr20|47262288,47276314,47282102,47283571|47262428,47276795,47282217,47283648|-",hsa-miR-3064-5p,817,1
"chr11|126234995,126240792|126235087,126241044|+",hsa-miR-762,346,1
"chr8|11808794,11809667,11821750,11826024,11830244,11831518|11808891,11809850,11821878,11826215,11830420,11831670|+",hsa-miR-9851-5p,933,1
"chr17|20245926,20247219,20253505,20257451,20260192,20296961,20306023|20246071,20247319,20253586,20257607,20260294,20297077,20306082|+",hsa-miR-921,766,1
"chr1|61383237,61404104,61406562|61383365,61404282,61406727|+",hsa-miR-6868-3p,474,1
"chr12|31282716,31287634,31293805,31295234,31298077|31282871,31287784,31293931,31295333,31298224|-",hsa-miR-3612,682,1
"chr17|31885980,31887236,31889285|31886061,31887313,31889403|-",hsa-miR-320a-5p,279,1
"chr2|45444262,45476993,45488240,45546732,45547522,45551125,45553623,45562653|45444327,45477075,45488331,45546839,45547612,45551282,45553730,45562756|-",hsa-miR-6720-5p,810,1
"chr19|47143494,47150202,47152898,47155114,47169818|47143605,47150375,47153040,47155213,47169923|+",hsa-miR-4740-3p,635,1
"chr16|4821380,4821547,4822875,4823821,4831979,4832774|4821453,4821597,4822931,4823907,4832221,4832912|-",hsa-miR-3124-3p,651,1
"chr7|134947508,134950374|134947769,134950514|+",hsa-miR-4469,403,1
"chr2|15402168,15415546,15417527,15424315,15427711|15402301,15415719,15417712,15424468,15427794|-",hsa-miR-4686,732,1
"chr9|33960826,33963726,33973183|33960878,33963791,33973237|-",hsa-miR-1913,174,1
"chr1|31055313,31059204|31055380,31059577|-",hsa-miR-191-3p,442,1
"chr5|154803290,154803540,154804201,154805881,154808459|154803413,154803745,154804307,154806032,154808603|+",hsa-miR-4691-5p,734,1
chr16|84838422|84838735|+,hsa-miR-6767-5p,314,1
"chr2|33257284,33259588,33262722,33263294,33273656,33274965,33275801,33280039|33257511,33259610,33262821,33263392,33273781,33275090,33275923,33280158|+",hsa-miR-6134,945,1
"chr15|50300789,50301221,50302929,50303966|50300902,50301368,50303123,50304133|-",hsa-miR-6081,625,1
"chr16|67744288,67759573,67772034|67744455,67759732,67772086|-",hsa-miR-3085-5p,381,1
"chr1|10095461,10101108,10102948,10105516|10095596,10101199,10103092,10105744|+",hsa-miR-3190-5p,602,1
"chr9|136446855,136447227,136447569,136447853,136448084|136446949,136447364,136447680,136447909,136448161|-",hsa-miR-6791-5p,480,1
"chrX|77557451,77558669,77574250,77589834,77593696,77595712|77557645,77558846,77574358,77589940,77593849,77595785|-",hsa-miR-2682-5p,817,1
"chr10|12249581,12250311|12249718,12250469|+",hsa-miR-10398-3p,297,1
"chr20|38040435,38048348,38057532,38059394|38040564,38048481,38057644,38059520|+",hsa-miR-6858-5p,504,1
"chr3|25764066,25778609|25764213,25778688|-",hsa-miR-4647,228,1
"chr17|653291,655838,661809,670343,697418,699331,710533|653410,655953,661895,670807,697484,699380,710613|-",hsa-miR-660-3p,986,1
"chr12|53381659,53383412|53381693,53383622|+",hsa-miR-1202,246,1
"chr1|236835547,236838414,236850344,236852521,236852948|236835687,236838599,236850523,236852637,236853088|+",hsa-miR-7157-5p,765,1
"chr17|60345481,60377094,60380234|60345608,60377292,60380399|-",hsa-miR-6081,493,1
"chr16|47487460,47502991,47511665,47515521|47487518,47503090,47511772,47515601|+",hsa-miR-3198,348,1
"chr1|32036910,32037835,32038552|32037043,32038036,32038619|+",hsa-miR-6744-3p,404,1
"chr3|151409243,151411278,151413139,151416312|151409332,151411507,151413295,151416422|+",hsa-miR-6763-5p,588,1
"chr10|27208246,27210814,27215535,27217980|27208445,27211081,27215641,27218183|-",hsa-miR-6727-3p,779,1
chr5|78509784|78510398|-,hsa-miR-1225-3p,615,1
"chr17|36525228,36527551,36531787,36532527,36533160,36533953|36525341,36527699,36531869,36532681,36533423,36534104|-",hsa-miR-4656,917,1
"chr21|25954590,25982392,26000015|25954689,25982477,26000182|-",hsa-miR-4732-5p,354,1
"chr15|82571344,82627193,82628364|82571532,82627367,82628556|-",hsa-miR-1972,557,1
"chr2|55644637,55645349,55646259,55646415|55644720,55645432,55646322,55646486|-",hsa-miR-7107-3p,304,1
"chr1|243199060,243200518,243200777,243211883,243221724,243225176|243199194,243200680,243200832,243211964,243221813,243225321|-",hsa-miR-889-5p,672,1
"chr17|54913748,54914639,54915746,54930073,54936649,54937109,54938924|54913873,54914743,54915862,54930206,54936709,54937226,54939020|+",hsa-miR-2115-3p,758,1
"chr15|23000569,23003065,23004102,23005432,23006052,23006268|23000669,23003153,23004227,23005610,23006172,23006352|-",hsa-miR-103a-1-5p,701,1
"chr15|72496791,72518067,72544820,72555271,72555852,72561483,72563394,72566563,72567106,72570177,72572108|72496858,72518134,72544964,72555363,72555907,72561549,72563500,72566605,72567177,72570307,72572165|+",hsa-miR-6872-3p,908,1
"chr18|26032399,26035005,26035831,26038555,26039289,26052624,26057589|26032532,26035127,26035923,26038659,26039456,26052845,26057742|-",hsa-miR-6806-5p,999,1
"chr13|19772242,19782503|19772311,19782791|-",hsa-miR-2277-5p,359,1
"chr9|3330259,3346667,3395472|3330517,3346764,3395596|-",hsa-miR-1260b,482,1
"chr4|113500463,113509638,113513328,113513830,113515069,113517563|113500511,113509675,113513370,113513913,113515191,113517657|-",hsa-miR-3657,432,1
"chr10|38437544,38438858,38445417|38437751,38438922,38445607|+",hsa-miR-6773-3p,464,1
"chr13|98343762,98365395,98368117,98377821|98343866,98365437,98368195,98377918|+",hsa-miR-6838-3p,325,1
"chr17|11990462,11990974,11992443|11990624,11991163,11992911|-",hsa-miR-3137,822,1
"chr6|37929959,38061593,38078040,38082392|37929999,38061775,38078282,38082457|+",hsa-miR-181a-5p,533,1
"chr2|135090998,135093615|135091130,135093693|+",hsa-miR-200b-5p,212,1
"chr2|203477076,203489584,203491214,203495234,203497315|203477156,203490089,203491319,203495353,203497395|-",hsa-miR-6884-5p,894,1
"chr1|154234591,154241513,154243217,154246204|154234664,154241565,154243306,154246375|+",hsa-miR-4640-5p,389,1
"chr18|49257010,49258380,49272178,49281997,49286434,49331864,49333728|49257104,49258493,49272303,49282175,49286613,49332006,49333853|-",hsa-miR-3187-5p,963,1
chr11|129869494|129870261|-,hsa-miR-6865-5p,768,1
"chr12|106814696,106815157,106825726|106814747,106815304,106825820|+",hsa-miR-5197-5p,295,1
"chr2|26263380,26268603,26269953,26273651,26277073|26263479,26268749,26269997,26273750,26277160|+",hsa-miR-4786-3p,480,1
"chr7|92221902,92222822,92225720,92226526|92222053,92222978,92225827,92226682|-",hsa-miR-6868-3p,574,1
"chr7|33349068,33351219,33352859,33357855,33367767,33383666,33387992,33436676|33349170,33351323,33352873,33357995,33367862,33383838,33388144,33436800|+",hsa-miR-7851-3p,911,1
"chr15|41356039,41358149,41365405,41371527|41356140,41358258,41365589,41371684|+",hsa-miR-3929,555,1
